"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.00712071207E+009, +6.28920146179E-001, -3.13137852583E-001
+6.00714071407E+009, +6.26380762452E-001, -3.17863277732E-001
+6.00716071607E+009, +6.23390126858E-001, -3.21971173177E-001
+6.00718071807E+009, +6.20691282189E-001, -3.27058369959E-001
+6.00720072007E+009, +6.18071333580E-001, -3.32490872942E-001
+6.00722072207E+009, +6.15713403834E-001, -3.37896240212E-001
+6.00724072407E+009, +6.13422873548E-001, -3.43264676490E-001
+6.00726072607E+009, +6.10341430772E-001, -3.47460432049E-001
+6.00728072807E+009, +6.07542090920E-001, -3.52141205119E-001
+6.00730073007E+009, +6.04117620660E-001, -3.56006370485E-001
+6.00732073207E+009, +6.01547848215E-001, -3.61522069372E-001
+6.00734073407E+009, +5.98833301315E-001, -3.66334004651E-001
+6.00736073607E+009, +5.96075062213E-001, -3.72198665840E-001
+6.00738073807E+009, +5.93223430471E-001, -3.76662110010E-001
+6.00740074007E+009, +5.90039710076E-001, -3.81031099135E-001
+6.00742074207E+009, +5.86542229393E-001, -3.85068263123E-001
+6.00744074407E+009, +5.83291047451E-001, -3.89407694837E-001
+6.00746074607E+009, +5.80461486098E-001, -3.94832808862E-001
+6.00748074807E+009, +5.77341499589E-001, -3.99627458306E-001
+6.00750075008E+009, +5.74246654992E-001, -4.05085450970E-001
+6.00752075208E+009, +5.70832181975E-001, -4.08980440225E-001
+6.00754075408E+009, +5.67449294266E-001, -4.13395406110E-001
+6.00756075608E+009, +5.63897093671E-001, -4.16810438230E-001
+6.00758075808E+009, +5.60564872035E-001, -4.21916861320E-001
+6.00760076008E+009, +5.57103790278E-001, -4.26421109904E-001
+6.00762076208E+009, +5.54042834597E-001, -4.31438936490E-001
+6.00764076408E+009, +5.50457166030E-001, -4.36079184815E-001
+6.00766076608E+009, +5.46852139837E-001, -4.40364423890E-001
+6.00768076808E+009, +5.43227862204E-001, -4.43856602005E-001
+6.00770077008E+009, +5.39619672234E-001, -4.47580559107E-001
+6.00772077208E+009, +5.36031471490E-001, -4.52585069521E-001
+6.00774077408E+009, +5.32588676864E-001, -4.57202575685E-001
+6.00776077608E+009, +5.29097711298E-001, -4.62179492671E-001
+6.00778077808E+009, +5.25080809793E-001, -4.65533894113E-001
+6.00780078008E+009, +5.21410523543E-001, -4.69696984358E-001
+6.00782078208E+009, +5.17495457149E-001, -4.72675497557E-001
+6.00784078408E+009, +5.13750175820E-001, -4.77489784995E-001
+6.00786078608E+009, +5.10004640396E-001, -4.81840464453E-001
+6.00788078808E+009, +5.06282856624E-001, -4.86489944690E-001
+6.00790079008E+009, +5.02382210906E-001, -4.90596818036E-001
+6.00792079208E+009, +4.98514527920E-001, -4.94279997412E-001
+6.00794079408E+009, +4.94412949687E-001, -4.97690264577E-001
+6.00796079608E+009, +4.90223211072E-001, -5.00817714190E-001
+6.00798079808E+009, +4.86380184597E-001, -5.05684318399E-001
+6.00800080008E+009, +4.82372184105E-001, -5.09660198334E-001
+6.00802080208E+009, +4.78454537391E-001, -5.14327354263E-001
+6.00804080408E+009, +4.74160721586E-001, -5.17318350892E-001
+6.00806080608E+009, +4.69989790830E-001, -5.21113167491E-001
+6.00808080808E+009, +4.65811590360E-001, -5.23792871427E-001
+6.00810081008E+009, +4.61651287272E-001, -5.27763382093E-001
+6.00812081208E+009, +4.57446576485E-001, -5.31739489560E-001
+6.00814081408E+009, +4.53337032246E-001, -5.36228572305E-001
+6.00816081608E+009, +4.48962041950E-001, -5.39872892342E-001
+6.00818081808E+009, +4.44721538517E-001, -5.42862106722E-001
+6.00820082008E+009, +4.40324286830E-001, -5.45894215020E-001
+6.00822082208E+009, +4.35959278897E-001, -5.48779462831E-001
+6.00824082408E+009, +4.31506965020E-001, -5.52927881131E-001
+6.00826082608E+009, +4.27209512684E-001, -5.56680503901E-001
+6.00828082808E+009, +4.22675974096E-001, -5.60895010031E-001
+6.00830083008E+009, +4.18221412495E-001, -5.63426518973E-001
+6.00832083208E+009, +4.13652202864E-001, -5.66774820978E-001
+6.00834083408E+009, +4.09112126677E-001, -5.69039557658E-001
