Edge,Index,Detector wafer bond pad,DCXpos,DCypos,DTGrouptype,DTGroupindex,DTGoupsection,DTPadlabel,DTPadxpos,DTPadypos,DTPixelrow,DTPixelcolumn,DTPixelsection,DTPixelxcenter,DTPixelycenter,DTRawangle,DTActualangle,DTSignaldescription,BiasName,Bias line,SQUID,SQUID_PIN,Mux chip position,x,y
XAR,XAR126,63,-39138.95,42877.86,RowPad,9,A,B05+,-40896.616,43973.479,9,5,A,-4179.978,43959.412,67.5,187.5,90ghz,ULNY_B2,5,SQ_07,SQ_07_Ch_19_+,7,-4179.978,43959.412
XAR,XAR176,88,-41788.95,38287.92,RowPad,8,A,B05+,-43546.616,39383.544,8,5,A,-6829.978,39369.477,22.5,142.5,90ghz,ULNY_B1,2,SQ_07,SQ_07_Ch_44_+,7,-6829.978,39369.477
XAR,XAR226,113,-44438.95,33697.99,RowPad,7,A,B05+,-46196.616,34793.61,7,5,A,-9479.978,34779.542,67.5,187.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_5_+,6,-9479.978,34779.542
XAR,XAR276,138,-47088.95,29108.05,RowPad,6,A,B05+,-48846.616,30203.675,6,5,A,-12129.978,30189.608,22.5,142.5,90ghz,ULNY_B1,2,SQ_06,SQ_06_Ch_30_+,6,-12129.978,30189.608
XAR,XAR326,163,-49738.95,24518.12,RowPad,5,A,B05+,-51496.616,25613.741,5,5,A,-14779.978,25599.673,67.5,187.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_55_+,6,-14779.978,25599.673
XAR,XAR376,188,-52388.95,19928.18,RowPad,4,A,B05+,-54146.616,21023.806,4,5,A,-17429.978,21009.739,22.5,142.5,90ghz,ULNY_B1,2,SQ_10,SQ_10_Ch_16_+,13,-17429.978,21009.739
XAR,XAR426,213,-55038.95,15338.25,RowPad,3,A,B05+,-56796.616,16433.871,3,5,A,-20079.978,16419.804,67.5,187.5,90ghz,ULNY_B2,5,SQ_10,SQ_10_Ch_41_+,13,-20079.978,16419.804
XAR,XAR476,238,-57688.95,10748.31,RowPad,2,A,B05+,-59446.616,11843.937,2,5,A,-22729.978,11829.869,22.5,142.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_2_+,12,-22729.978,11829.869
XAR,XAR526,263,-60338.95,6158.38,RowPad,1,A,B05+,-62096.616,7254.002,1,5,A,-25379.978,7239.935,67.5,187.5,90ghz,ULNY_B2,5,SQ_11,SQ_11_Ch_27_+,12,-25379.978,7239.935
XAR,XAR576,288,-62798.95,1897.53,RowPad,0,A,B05+,-64556.616,2993.157,0,5,A,-28029.978,2650,22.5,142.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_52_+,12,-28029.978,2650
XBR,XBR026,13,62002.79,3276.52,RowPad,11,B,B05+,63830.458,4250.9,11,5,B,45459.956,-27539.608,67.5,67.5,90ghz,URNY_B2,3,SQ_12,SQ_12_Ch_13_+,11,45459.956,-27539.608
XBR,XBR076,38,59352.79,7866.46,RowPad,10,B,B05+,61180.458,8840.835,10,5,B,42809.956,-22949.673,22.5,22.5,90ghz,URNY_B1,0,SQ_12,SQ_12_Ch_38_+,11,42809.956,-22949.673
XBR,XBR126,63,56702.79,12456.39,RowPad,9,B,B05+,58530.458,13430.769,9,5,B,40159.956,-18359.739,67.5,67.5,90ghz,URNY_B2,3,SQ_12,SQ_12_Ch_63_+,11,40159.956,-18359.739
XBR,XBR176,88,54052.79,17046.33,RowPad,8,B,B05+,55880.458,18020.704,8,5,B,37509.956,-13769.804,22.5,22.5,90ghz,URNY_B1,0,SQ_13,SQ_13_Ch_24_+,10,37509.956,-13769.804
XBR,XBR226,113,51402.79,21636.26,RowPad,7,B,B05+,53230.458,22610.639,7,5,B,34859.956,-9179.869,67.5,67.5,90ghz,URNY_B2,3,SQ_13,SQ_13_Ch_49_+,10,34859.956,-9179.869
XBR,XBR276,138,48752.79,26226.2,RowPad,6,B,B05+,50580.458,27200.573,6,5,B,32209.956,-4589.935,22.5,22.5,90ghz,URNY_B1,0,SQ_09,SQ_09_Ch_10_+,9,32209.956,-4589.935
XBR,XBR326,163,46102.79,30816.13,RowPad,5,B,B05+,47930.458,31790.508,5,5,B,29559.956,0,67.5,67.5,90ghz,URNY_B2,3,SQ_09,SQ_09_Ch_35_+,9,29559.956,0
XBR,XBR376,188,43452.79,35406.07,RowPad,4,B,B05+,45280.458,36380.442,4,5,B,26909.956,4589.935,22.5,22.5,90ghz,URNY_B1,0,SQ_09,SQ_09_Ch_60_+,9,26909.956,4589.935
XBR,XBR426,213,40802.79,39996,RowPad,3,B,B05+,42630.458,40970.377,3,5,B,24259.956,9179.869,67.5,67.5,90ghz,URNY_B2,3,SQ_08,SQ_08_Ch_21_+,8,24259.956,9179.869
XBR,XBR476,238,38152.79,44585.94,RowPad,2,B,B05+,39980.458,45560.312,2,5,B,21609.956,13769.804,22.5,22.5,90ghz,URNY_B1,0,SQ_08,SQ_08_Ch_46_+,8,21609.956,13769.804
XBR,XBR526,263,35502.79,49175.87,RowPad,1,B,B05+,37330.458,50150.246,1,5,B,18959.956,18359.739,67.5,67.5,90ghz,URNY_B2,3,SQ_05,SQ_05_Ch_27_+,3,18959.956,18359.739
XBR,XBR576,288,33042.79,53436.72,RowPad,0,B,B05+,34870.458,54411.091,0,5,B,16309.956,22949.673,22.5,22.5,90ghz,URNY_B1,0,SQ_05,SQ_05_Ch_52_+,3,16309.956,22949.673
XCR,XCR026,13,-28163.84,-55334.25,RowPad,11,C,B05+,-28233.842,-57404.248,11,5,C,-46579.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_25,SQ_25_Ch_13_+,27,-46579.978,-25599.673
XCR,XCR076,38,-22863.84,-55334.25,RowPad,10,C,B05+,-22933.842,-57404.248,10,5,C,-41279.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_25,SQ_25_Ch_38_+,27,-41279.978,-25599.673
XCR,XCR126,63,-17563.84,-55334.25,RowPad,9,C,B05+,-17633.842,-57404.248,9,5,C,-35979.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_25,SQ_25_Ch_63_+,27,-35979.978,-25599.673
XCR,XCR176,88,-12263.84,-55334.25,RowPad,8,C,B05+,-12333.842,-57404.248,8,5,C,-30679.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_23,SQ_23_Ch_34_+,23,-30679.978,-25599.673
XCR,XCR226,113,-6963.84,-55334.25,RowPad,7,C,B05+,-7033.842,-57404.248,7,5,C,-25379.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_23,SQ_23_Ch_59_+,23,-25379.978,-25599.673
XCR,XCR276,138,-1663.84,-55334.25,RowPad,6,C,B05+,-1733.842,-57404.248,6,5,C,-20079.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_26,SQ_26_Ch_20_+,26,-20079.978,-25599.673
XCR,XCR326,163,3636.16,-55334.25,RowPad,5,C,B05+,3566.158,-57404.248,5,5,C,-14779.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_26,SQ_26_Ch_45_+,26,-14779.978,-25599.673
XCR,XCR376,188,8936.16,-55334.25,RowPad,4,C,B05+,8866.158,-57404.248,4,5,C,-9479.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_23,SQ_23_Ch_6_+,23,-9479.978,-25599.673
XCR,XCR426,213,14236.16,-55334.25,RowPad,3,C,B05+,14166.158,-57404.248,3,5,C,-4179.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_23,SQ_23_Ch_31_+,23,-4179.978,-25599.673
XCR,XCR476,238,19536.16,-55334.25,RowPad,2,C,B05+,19466.158,-57404.248,2,5,C,1120.022,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_27,SQ_27_Ch_2_+,25,1120.022,-25599.673
XCR,XCR526,263,24836.16,-55334.25,RowPad,1,C,B05+,24766.158,-57404.248,1,5,C,6420.022,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_27,SQ_27_Ch_27_+,25,6420.022,-25599.673
XCR,XCR576,288,29756.16,-55334.25,RowPad,0,C,B05+,29686.158,-57404.248,0,5,C,11720.022,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_27,SQ_27_Ch_52_+,25,11720.022,-25599.673
XAR,XAR027,,-33838.95,52057.73,RowPad,11,A,B05-,-35267.886,52882.727,11,5,A,1120.022,53139.281,67.5,187.5,90ghz,ULNY_B2,5,SQ_03,SQ_03_Ch_13_-,5,1120.022,53139.281
XAR,XAR077,,-36488.95,47467.79,RowPad,10,A,B05-,-37917.886,48292.792,10,5,A,-1529.978,48549.346,22.5,142.5,90ghz,ULNY_B1,2,SQ_03,SQ_03_Ch_38_-,5,-1529.978,48549.346
XAR,XAR127,,-39138.95,42877.86,RowPad,9,A,B05-,-40567.886,43702.857,9,5,A,-4179.978,43959.412,67.5,187.5,90ghz,ULNY_B2,5,SQ_07,SQ_07_Ch_19_-,7,-4179.978,43959.412
XAR,XAR177,,-41788.95,38287.92,RowPad,8,A,B05-,-43217.886,39112.923,8,5,A,-6829.978,39369.477,22.5,142.5,90ghz,ULNY_B1,2,SQ_07,SQ_07_Ch_44_-,7,-6829.978,39369.477
XAR,XAR227,,-44438.95,33697.99,RowPad,7,A,B05-,-45867.886,34522.988,7,5,A,-9479.978,34779.542,67.5,187.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_5_-,6,-9479.978,34779.542
XAR,XAR277,,-47088.95,29108.05,RowPad,6,A,B05-,-48517.886,29933.053,6,5,A,-12129.978,30189.608,22.5,142.5,90ghz,ULNY_B1,2,SQ_06,SQ_06_Ch_30_-,6,-12129.978,30189.608
XAR,XAR327,,-49738.95,24518.12,RowPad,5,A,B05-,-51167.886,25343.119,5,5,A,-14779.978,25599.673,67.5,187.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_55_-,6,-14779.978,25599.673
XAR,XAR377,,-52388.95,19928.18,RowPad,4,A,B05-,-53817.886,20753.184,4,5,A,-17429.978,21009.739,22.5,142.5,90ghz,ULNY_B1,2,SQ_10,SQ_10_Ch_16_-,13,-17429.978,21009.739
XAR,XAR427,,-55038.95,15338.25,RowPad,3,A,B05-,-56467.886,16163.249,3,5,A,-20079.978,16419.804,67.5,187.5,90ghz,ULNY_B2,5,SQ_10,SQ_10_Ch_41_-,13,-20079.978,16419.804
XAR,XAR477,,-57688.95,10748.31,RowPad,2,A,B05-,-59117.886,11573.315,2,5,A,-22729.978,11829.869,22.5,142.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_2_-,12,-22729.978,11829.869
XAR,XAR527,,-60338.95,6158.38,RowPad,1,A,B05-,-61767.886,6983.38,1,5,A,-25379.978,7239.935,67.5,187.5,90ghz,ULNY_B2,5,SQ_11,SQ_11_Ch_27_-,12,-25379.978,7239.935
XAR,XAR577,,-62798.95,1897.53,RowPad,0,A,B05-,-64227.886,2722.535,0,5,A,-28029.978,2650,22.5,142.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_52_-,12,-28029.978,2650
XBR,XBR027,,62002.79,3276.52,RowPad,11,B,B05-,63431.728,4101.522,11,5,B,45459.956,-27539.608,67.5,67.5,90ghz,URNY_B2,3,SQ_12,SQ_12_Ch_13_-,11,45459.956,-27539.608
XBR,XBR077,,59352.79,7866.46,RowPad,10,B,B05-,60781.728,8691.456,10,5,B,42809.956,-22949.673,22.5,22.5,90ghz,URNY_B1,0,SQ_12,SQ_12_Ch_38_-,11,42809.956,-22949.673
XBR,XBR127,,56702.79,12456.39,RowPad,9,B,B05-,58131.728,13281.391,9,5,B,40159.956,-18359.739,67.5,67.5,90ghz,URNY_B2,3,SQ_12,SQ_12_Ch_63_-,11,40159.956,-18359.739
XBR,XBR177,,54052.79,17046.33,RowPad,8,B,B05-,55481.728,17871.326,8,5,B,37509.956,-13769.804,22.5,22.5,90ghz,URNY_B1,0,SQ_13,SQ_13_Ch_24_-,10,37509.956,-13769.804
XBR,XBR227,,51402.79,21636.26,RowPad,7,B,B05-,52831.728,22461.26,7,5,B,34859.956,-9179.869,67.5,67.5,90ghz,URNY_B2,3,SQ_13,SQ_13_Ch_49_-,10,34859.956,-9179.869
XBR,XBR277,,48752.79,26226.2,RowPad,6,B,B05-,50181.728,27051.195,6,5,B,32209.956,-4589.935,22.5,22.5,90ghz,URNY_B1,0,SQ_09,SQ_09_Ch_10_-,9,32209.956,-4589.935
XBR,XBR327,,46102.79,30816.13,RowPad,5,B,B05-,47531.728,31641.13,5,5,B,29559.956,0,67.5,67.5,90ghz,URNY_B2,3,SQ_09,SQ_09_Ch_35_-,9,29559.956,0
XBR,XBR377,,43452.79,35406.07,RowPad,4,B,B05-,44881.728,36231.064,4,5,B,26909.956,4589.935,22.5,22.5,90ghz,URNY_B1,0,SQ_09,SQ_09_Ch_60_-,9,26909.956,4589.935
XBR,XBR427,,40802.79,39996,RowPad,3,B,B05-,42231.728,40820.999,3,5,B,24259.956,9179.869,67.5,67.5,90ghz,URNY_B2,3,SQ_08,SQ_08_Ch_21_-,8,24259.956,9179.869
XBR,XBR477,,38152.79,44585.94,RowPad,2,B,B05-,39581.728,45410.934,2,5,B,21609.956,13769.804,22.5,22.5,90ghz,URNY_B1,0,SQ_08,SQ_08_Ch_46_-,8,21609.956,13769.804
XBR,XBR527,,35502.79,49175.87,RowPad,1,B,B05-,36931.728,50000.868,1,5,B,18959.956,18359.739,67.5,67.5,90ghz,URNY_B2,3,SQ_05,SQ_05_Ch_27_-,3,18959.956,18359.739
XBR,XBR577,,33042.79,53436.72,RowPad,0,B,B05-,34471.728,54261.713,0,5,B,16309.956,22949.673,22.5,22.5,90ghz,URNY_B1,0,SQ_05,SQ_05_Ch_52_-,3,16309.956,22949.673
XCR,XCR027,,-28163.84,-55334.25,RowPad,11,C,B05-,-28163.842,-56984.248,11,5,C,-46579.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_25,SQ_25_Ch_13_-,27,-46579.978,-25599.673
XCR,XCR077,,-22863.84,-55334.25,RowPad,10,C,B05-,-22863.842,-56984.248,10,5,C,-41279.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_25,SQ_25_Ch_38_-,27,-41279.978,-25599.673
XCR,XCR127,,-17563.84,-55334.25,RowPad,9,C,B05-,-17563.842,-56984.248,9,5,C,-35979.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_25,SQ_25_Ch_63_-,27,-35979.978,-25599.673
XCR,XCR177,,-12263.84,-55334.25,RowPad,8,C,B05-,-12263.842,-56984.248,8,5,C,-30679.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_23,SQ_23_Ch_34_-,23,-30679.978,-25599.673
XCR,XCR227,,-6963.84,-55334.25,RowPad,7,C,B05-,-6963.842,-56984.248,7,5,C,-25379.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_23,SQ_23_Ch_59_-,23,-25379.978,-25599.673
XCR,XCR277,,-1663.84,-55334.25,RowPad,6,C,B05-,-1663.842,-56984.248,6,5,C,-20079.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_26,SQ_26_Ch_20_-,26,-20079.978,-25599.673
XCR,XCR327,,3636.16,-55334.25,RowPad,5,C,B05-,3636.158,-56984.248,5,5,C,-14779.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_26,SQ_26_Ch_45_-,26,-14779.978,-25599.673
XCR,XCR377,,8936.16,-55334.25,RowPad,4,C,B05-,8936.158,-56984.248,4,5,C,-9479.978,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_23,SQ_23_Ch_6_-,23,-9479.978,-25599.673
XCR,XCR427,,14236.16,-55334.25,RowPad,3,C,B05-,14236.158,-56984.248,3,5,C,-4179.978,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_23,SQ_23_Ch_31_-,23,-4179.978,-25599.673
XCR,XCR477,,19536.16,-55334.25,RowPad,2,C,B05-,19536.158,-56984.248,2,5,C,1120.022,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_27,SQ_27_Ch_2_-,25,1120.022,-25599.673
XCR,XCR527,,24836.16,-55334.25,RowPad,1,C,B05-,24836.158,-56984.248,1,5,C,6420.022,-25599.673,67.5,-52.5,90ghz,LNY_B2,7,SQ_27,SQ_27_Ch_27_-,25,6420.022,-25599.673
XCR,XCR577,,29756.16,-55334.25,RowPad,0,C,B05-,29756.158,-56984.248,0,5,C,11720.022,-25599.673,22.5,-97.5,90ghz,LNY_B1,10,SQ_27,SQ_27_Ch_52_-,25,11720.022,-25599.673
XAR,XAR030,15,-33978.95,51815.24,RowPad,11,A,B04+,-35736.616,52910.861,11,4,A,6420.022,53139.281,22.5,142.5,90ghz,ULNY_B2,5,SQ_03,SQ_03_Ch_15_+,5,6420.022,53139.281
XAR,XAR080,40,-36628.95,47225.3,RowPad,10,A,B04+,-38386.616,48320.927,10,4,A,3770.022,48549.346,67.5,187.5,90ghz,ULNY_B1,2,SQ_03,SQ_03_Ch_40_+,5,3770.022,48549.346
XAR,XAR130,65,-39278.95,42635.37,RowPad,9,A,B04+,-41036.616,43730.992,9,4,A,1120.022,43959.412,22.5,142.5,90ghz,ULNY_B2,5,SQ_07,SQ_07_Ch_21_+,7,1120.022,43959.412
XAR,XAR180,90,-41928.95,38045.43,RowPad,8,A,B04+,-43686.616,39141.057,8,4,A,-1529.978,39369.477,67.5,187.5,90ghz,ULNY_B1,2,SQ_07,SQ_07_Ch_46_+,7,-1529.978,39369.477
XAR,XAR230,115,-44578.95,33455.5,RowPad,7,A,B04+,-46336.616,34551.123,7,4,A,-4179.978,34779.542,22.5,142.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_7_+,6,-4179.978,34779.542
XAR,XAR280,140,-47228.95,28865.57,RowPad,6,A,B04+,-48986.616,29961.188,6,4,A,-6829.978,30189.608,67.5,187.5,90ghz,ULNY_B1,2,SQ_06,SQ_06_Ch_32_+,6,-6829.978,30189.608
XAR,XAR330,165,-49878.95,24275.63,RowPad,5,A,B04+,-51636.616,25371.253,5,4,A,-9479.978,25599.673,22.5,142.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_57_+,6,-9479.978,25599.673
XAR,XAR380,190,-52528.95,19685.7,RowPad,4,A,B04+,-54286.616,20781.319,4,4,A,-12129.978,21009.739,67.5,187.5,90ghz,ULNY_B1,2,SQ_10,SQ_10_Ch_18_+,13,-12129.978,21009.739
XAR,XAR430,215,-55178.95,15095.76,RowPad,3,A,B04+,-56936.616,16191.384,3,4,A,-14779.978,16419.804,22.5,142.5,90ghz,ULNY_B2,5,SQ_10,SQ_10_Ch_43_+,13,-14779.978,16419.804
XAR,XAR480,240,-57828.95,10505.83,RowPad,2,A,B04+,-59586.616,11601.449,2,4,A,-17429.978,11829.869,67.5,187.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_4_+,12,-17429.978,11829.869
XAR,XAR530,265,-60478.95,5915.89,RowPad,1,A,B04+,-62236.616,7011.515,1,4,A,-20079.978,7239.935,22.5,142.5,90ghz,ULNY_B2,5,SQ_11,SQ_11_Ch_29_+,12,-20079.978,7239.935
XAR,XAR580,290,-62938.95,1655.05,RowPad,0,A,B04+,-64696.616,2750.67,0,4,A,-22729.978,2650,67.5,187.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_54_+,12,-22729.978,2650
XBR,XBR030,15,61862.79,3519.01,RowPad,11,B,B04+,63690.458,4493.387,11,4,B,42809.956,-32129.542,22.5,22.5,90ghz,URNY_B2,3,SQ_12,SQ_12_Ch_15_+,11,42809.956,-32129.542
XBR,XBR080,40,59212.79,8108.95,RowPad,10,B,B04+,61040.458,9083.322,10,4,B,40159.956,-27539.608,67.5,67.5,90ghz,URNY_B1,0,SQ_12,SQ_12_Ch_40_+,11,40159.956,-27539.608
XBR,XBR130,65,56562.79,12698.88,RowPad,9,B,B04+,58390.458,13673.256,9,4,B,37509.956,-22949.673,22.5,22.5,90ghz,URNY_B2,3,SQ_13,SQ_13_Ch_1_+,10,37509.956,-22949.673
XBR,XBR180,90,53912.79,17288.82,RowPad,8,B,B04+,55740.458,18263.191,8,4,B,34859.956,-18359.739,67.5,67.5,90ghz,URNY_B1,0,SQ_13,SQ_13_Ch_26_+,10,34859.956,-18359.739
XBR,XBR230,115,51262.79,21878.75,RowPad,7,B,B04+,53090.458,22853.126,7,4,B,32209.956,-13769.804,22.5,22.5,90ghz,URNY_B2,3,SQ_13,SQ_13_Ch_51_+,10,32209.956,-13769.804
XBR,XBR280,140,48612.79,26468.68,RowPad,6,B,B04+,50440.458,27443.06,6,4,B,29559.956,-9179.869,67.5,67.5,90ghz,URNY_B1,0,SQ_09,SQ_09_Ch_12_+,9,29559.956,-9179.869
XBR,XBR330,165,45962.79,31058.62,RowPad,5,B,B04+,47790.458,32032.995,5,4,B,26909.956,-4589.935,22.5,22.5,90ghz,URNY_B2,3,SQ_09,SQ_09_Ch_37_+,9,26909.956,-4589.935
XBR,XBR380,190,43312.79,35648.55,RowPad,4,B,B04+,45140.458,36622.93,4,4,B,24259.956,0,67.5,67.5,90ghz,URNY_B1,0,SQ_09,SQ_09_Ch_62_+,9,24259.956,0
XBR,XBR430,215,40662.79,40238.49,RowPad,3,B,B04+,42490.458,41212.864,3,4,B,21609.956,4589.935,22.5,22.5,90ghz,URNY_B2,3,SQ_08,SQ_08_Ch_23_+,8,21609.956,4589.935
XBR,XBR480,240,38012.79,44828.42,RowPad,2,B,B04+,39840.458,45802.799,2,4,B,18959.956,9179.869,67.5,67.5,90ghz,URNY_B1,0,SQ_08,SQ_08_Ch_48_+,8,18959.956,9179.869
XBR,XBR530,265,35362.79,49418.36,RowPad,1,B,B04+,37190.458,50392.734,1,4,B,16309.956,13769.804,22.5,22.5,90ghz,URNY_B2,3,SQ_05,SQ_05_Ch_29_+,3,16309.956,13769.804
XBR,XBR580,290,32902.79,53679.2,RowPad,0,B,B04+,34730.458,54653.578,0,4,B,13659.956,18359.739,67.5,67.5,90ghz,URNY_B1,0,SQ_05,SQ_05_Ch_54_+,3,13659.956,18359.739
XCR,XCR030,15,-27883.84,-55334.25,RowPad,11,C,B04+,-27953.842,-57404.248,11,4,C,-49229.978,-21009.739,22.5,-97.5,90ghz,LNY_B2,7,SQ_25,SQ_25_Ch_15_+,27,-49229.978,-21009.739
XCR,XCR080,40,-22583.84,-55334.25,RowPad,10,C,B04+,-22653.842,-57404.248,10,4,C,-43929.978,-21009.739,67.5,-52.5,90ghz,LNY_B1,10,SQ_25,SQ_25_Ch_40_+,27,-43929.978,-21009.739
XCR,XCR130,65,-17283.84,-55334.25,RowPad,9,C,B04+,-17353.842,-57404.248,9,4,C,-38629.978,-21009.739,22.5,-97.5,90ghz,LNY_B2,7,SQ_22,SQ_22_Ch_1_+,22,-38629.978,-21009.739
XCR,XCR180,90,-11983.84,-55334.25,RowPad,8,C,B04+,-12053.842,-57404.248,8,4,C,-33329.978,-21009.739,67.5,-52.5,90ghz,LNY_B1,10,SQ_23,SQ_23_Ch_36_+,23,-33329.978,-21009.739
XCR,XCR230,115,-6683.84,-55334.25,RowPad,7,C,B04+,-6753.842,-57404.248,7,4,C,-28029.978,-21009.739,22.5,-97.5,90ghz,LNY_B2,7,SQ_23,SQ_23_Ch_61_+,23,-28029.978,-21009.739
XCR,XCR280,140,-1383.84,-55334.25,RowPad,6,C,B04+,-1453.842,-57404.248,6,4,C,-22729.978,-21009.739,67.5,-52.5,90ghz,LNY_B1,10,SQ_26,SQ_26_Ch_22_+,26,-22729.978,-21009.739
XCR,XCR330,165,3916.16,-55334.25,RowPad,5,C,B04+,3846.158,-57404.248,5,4,C,-17429.978,-21009.739,22.5,-97.5,90ghz,LNY_B2,7,SQ_26,SQ_26_Ch_47_+,26,-17429.978,-21009.739
XCR,XCR380,190,9216.16,-55334.25,RowPad,4,C,B04+,9146.158,-57404.248,4,4,C,-12129.978,-21009.739,67.5,-52.5,90ghz,LNY_B1,10,SQ_23,SQ_23_Ch_8_+,23,-12129.978,-21009.739
XCR,XCR430,215,14516.16,-55334.25,RowPad,3,C,B04+,14446.158,-57404.248,3,4,C,-6829.978,-21009.739,22.5,-97.5,90ghz,LNY_B2,7,SQ_24,SQ_24_Ch_43_+,24,-6829.978,-21009.739
XCR,XCR480,240,19816.16,-55334.25,RowPad,2,C,B04+,19746.158,-57404.248,2,4,C,-1529.978,-21009.739,67.5,-52.5,90ghz,LNY_B1,10,SQ_27,SQ_27_Ch_4_+,25,-1529.978,-21009.739
XCR,XCR530,265,25116.16,-55334.25,RowPad,1,C,B04+,25046.158,-57404.248,1,4,C,3770.022,-21009.739,22.5,-97.5,90ghz,LNY_B2,7,SQ_27,SQ_27_Ch_29_+,25,3770.022,-21009.739
XCR,XCR580,290,30036.16,-55334.25,RowPad,0,C,B04+,29966.158,-57404.248,0,4,C,9070.022,-21009.739,67.5,-52.5,90ghz,LNY_B1,10,SQ_27,SQ_27_Ch_54_+,25,9070.022,-21009.739
XAR,XAR031,,-33978.95,51815.24,RowPad,11,A,B04-,-35407.886,52640.239,11,4,A,6420.022,53139.281,22.5,142.5,90ghz,ULNY_B2,5,SQ_03,SQ_03_Ch_15_-,5,6420.022,53139.281
XAR,XAR081,,-36628.95,47225.3,RowPad,10,A,B04-,-38057.886,48050.305,10,4,A,3770.022,48549.346,67.5,187.5,90ghz,ULNY_B1,2,SQ_03,SQ_03_Ch_40_-,5,3770.022,48549.346
XAR,XAR131,,-39278.95,42635.37,RowPad,9,A,B04-,-40707.886,43460.37,9,4,A,1120.022,43959.412,22.5,142.5,90ghz,ULNY_B2,5,SQ_07,SQ_07_Ch_21_-,7,1120.022,43959.412
XAR,XAR181,,-41928.95,38045.43,RowPad,8,A,B04-,-43357.886,38870.436,8,4,A,-1529.978,39369.477,67.5,187.5,90ghz,ULNY_B1,2,SQ_07,SQ_07_Ch_46_-,7,-1529.978,39369.477
XAR,XAR231,,-44578.95,33455.5,RowPad,7,A,B04-,-46007.886,34280.501,7,4,A,-4179.978,34779.542,22.5,142.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_7_-,6,-4179.978,34779.542
XAR,XAR281,,-47228.95,28865.57,RowPad,6,A,B04-,-48657.886,29690.566,6,4,A,-6829.978,30189.608,67.5,187.5,90ghz,ULNY_B1,2,SQ_06,SQ_06_Ch_32_-,6,-6829.978,30189.608
XAR,XAR331,,-49878.95,24275.63,RowPad,5,A,B04-,-51307.886,25100.632,5,4,A,-9479.978,25599.673,22.5,142.5,90ghz,ULNY_B2,5,SQ_06,SQ_06_Ch_57_-,6,-9479.978,25599.673
XAR,XAR381,,-52528.95,19685.7,RowPad,4,A,B04-,-53957.886,20510.697,4,4,A,-12129.978,21009.739,67.5,187.5,90ghz,ULNY_B1,2,SQ_10,SQ_10_Ch_18_-,13,-12129.978,21009.739
XAR,XAR431,,-55178.95,15095.76,RowPad,3,A,B04-,-56607.886,15920.762,3,4,A,-14779.978,16419.804,22.5,142.5,90ghz,ULNY_B2,5,SQ_10,SQ_10_Ch_43_-,13,-14779.978,16419.804
XAR,XAR481,,-57828.95,10505.83,RowPad,2,A,B04-,-59257.886,11330.828,2,4,A,-17429.978,11829.869,67.5,187.5,90ghz,ULNY_B1,2,SQ_11,SQ_11_Ch_4_-,12,-17429.978,11829.869
XAR,XAR531,,-60478.95,5915.89,RowPad,1,A,B04-,-61907.886,6740.893,1,4,A,-20079.978,7239.935,22.5,142.5,90ghz,ULNY_B2,5,SQ_11,SQ_11_Ch_29_-,12,-20079.978,7239.935
